年份,出售單位 發電案場,購買者,憑證種類,供電種類,憑證張數,詳情
2024,陽光伏特家電力股份有限公司奇美綠能股份有限公司(奇美綠能園區一期),中國探針股份有限公司,太陽能,轉供,105,詳情
2024,陽光伏特家電力股份有限公司奇美綠能股份有限公司(奇美綠能園區一期),台灣固網股份有限公司,太陽能,轉供,35,詳情
2024,陽光伏特家電力股份有限公司奇美綠能股份有限公司(奇美綠能園區一期),合作金庫人壽保險股份有限公司,太陽能,轉供,68,詳情
2024,陽光伏特家電力股份有限公司奇美綠能股份有限公司(奇美綠能園區一期),大醫生技股份有限公司,太陽能,轉供,64,詳情
2024,陽光伏特家電力股份有限公司奇美綠能股份有限公司(奇美綠能園區一期),嬌聯股份有限公司,太陽能,轉供,220,詳情
2024,陽光伏特家電力股份有限公司奇美綠能股份有限公司(奇美綠能園區一期),文曄科技股份有限公司,太陽能,轉供,152,詳情
2024,陽光伏特家電力股份有限公司奇美綠能股份有限公司(奇美綠能園區一期),昇佳電子股份有限公司,太陽能,轉供,20,詳情
2024,陽光伏特家電力股份有限公司奇美綠能股份有限公司(奇美綠能園區一期),普萊德科技股份有限公司,太陽能,轉供,22,詳情
2024,陽光伏特家電力股份有限公司奇美綠能股份有限公司(奇美綠能園區一期),欣銓科技股份有限公司,太陽能,轉供,1841,詳情
2024,陽光伏特家電力股份有限公司奇美綠能股份有限公司(奇美綠能園區一期),永豐金證券股份有限公司,太陽能,轉供,355,詳情
2024,陽光伏特家電力股份有限公司奇美綠能股份有限公司(奇美綠能園區一期),理盛精密科技股份有限公司,太陽能,轉供,119,詳情
2024,陽光伏特家電力股份有限公司奇美綠能股份有限公司(奇美綠能園區一期),瑞士商弗克司股份有限公司台灣分公司,太陽能,轉供,1140,詳情
2024,陽光伏特家電力股份有限公司奇美綠能股份有限公司(奇美綠能園區一期),睿能創意營銷股份有限公司,太陽能,轉供,914,詳情
2024,陽光伏特家電力股份有限公司奇美綠能股份有限公司(奇美綠能園區一期),立積電子股份有限公司,太陽能,轉供,6,詳情
2024,陽光伏特家電力股份有限公司奇美綠能股份有限公司(奇美綠能園區一期),第一金人壽保險股份有限公司,太陽能,轉供,50,詳情
2024,陽光伏特家電力股份有限公司奇美綠能股份有限公司(奇美綠能園區一期),第一金融資產管理股份有限公司,太陽能,轉供,30,詳情
2024,陽光伏特家電力股份有限公司奇美綠能股份有限公司(奇美綠能園區一期),第一金證券投資信託股份有限公司,太陽能,轉供,10,詳情
2024,陽光伏特家電力股份有限公司奇美綠能股份有限公司(奇美綠能園區一期),第一金證券股份有限公司,太陽能,轉供,398,詳情
2024,陽光伏特家電力股份有限公司奇美綠能股份有限公司(奇美綠能園區一期),臺灣期貨交易所股份有限公司,太陽能,轉供,424,詳情
2024,陽光伏特家電力股份有限公司奇美綠能股份有限公司(奇美綠能園區一期),臺灣港務股份有限公司,太陽能,轉供,48,詳情
2024,陽光伏特家電力股份有限公司奇美綠能股份有限公司(奇美綠能園區一期),華碩電腦股份有限公司,太陽能,轉供,2940,詳情
2024,陽光伏特家電力股份有限公司奇美綠能股份有限公司(奇美綠能園區一期),財團法人中國生產力中心,太陽能,轉供,24,詳情
2024,陽光伏特家電力股份有限公司奇美綠能股份有限公司(奇美綠能園區一期),資誠聯合會計師事務所,太陽能,轉供,778,詳情
2024,陽光伏特家電力股份有限公司奇美綠能股份有限公司(奇美綠能園區一期),高雄塑酯化學工業股份有限公司,太陽能,轉供,100,詳情
2024,陽光伏特家電力股份有限公司奇美綠能股份有限公司(奇美綠能園區二期),優派國際股份有限公司,太陽能,轉供,132,詳情
2024,陽光伏特家電力股份有限公司奇美綠能股份有限公司(奇美綠能園區二期),台灣大哥大股份有限公司,太陽能,轉供,1668,詳情
2024,陽光伏特家電力股份有限公司奇美綠能股份有限公司(奇美綠能園區二期),王道商業銀行股份有限公司,太陽能,轉供,983,詳情
2024,陽光伏特家電力股份有限公司奇美綠能股份有限公司(奇美綠能園區二期),臺灣港務股份有限公司,太陽能,轉供,3,詳情
2024,陽光伏特家電力股份有限公司奇美綠能股份有限公司(奇美綠能園區二期),英屬開曼群島商睿能新動力股份有限公司台灣分公司,太陽能,轉供,91,詳情
2024,陽光伏特家電力股份有限公司奇美綠能股份有限公司(奇美綠能園區二期),華碩電腦股份有限公司,太陽能,轉供,5402,詳情
2024,陽光伏特家電力股份有限公司奇美綠能股份有限公司(奇美綠能園區二期),鷗美有限公司,太陽能,轉供,129,詳情
2024,陽光伏特家電力股份有限公司綠點能享有限公司(太陽餅35號),台灣大哥大股份有限公司,太陽能,轉供,493,詳情
2024,陽光伏特家電力股份有限公司綠點能享有限公司(天龍1號),台灣大哥大股份有限公司,太陽能,轉供,49,詳情
2024,陽光伏特家電力股份有限公司綠點能享股份有限公司(港都15號),中孚科技股份有限公司,太陽能,轉供,12,詳情
2024,陽光伏特家電力股份有限公司綠點能享股份有限公司(港都15號),愛不囉嗦庇護工場,太陽能,轉供,4,詳情
2024,陽光伏特家電力股份有限公司綠點能享股份有限公司(港都15號),捷順企業股份有限公司,太陽能,轉供,62,詳情
2024,陽光伏特家電力股份有限公司綠點能享股份有限公司(港都15號),新北市慈佑庇護工場,太陽能,轉供,7,詳情
2024,陽光伏特家電力股份有限公司綠點能享股份有限公司(港都15號),新北市慈泰庇護工場,太陽能,轉供,7,詳情
2024,陽光伏特家電力股份有限公司綠點能享股份有限公司(港都15號),明台產物保險股份有限公司,太陽能,轉供,50,詳情
2024,陽光伏特家電力股份有限公司綠點能享股份有限公司(港都15號),柏彤實業有限公司,太陽能,轉供,7,詳情
2024,陽光伏特家電力股份有限公司綠點能享股份有限公司(港都15號),社團法人中華民國荒野保護協會,太陽能,轉供,6,詳情
2024,陽光伏特家電力股份有限公司綠點能享股份有限公司(港都15號),綠藤生物科技股份有限公司,太陽能,轉供,31,詳情
2024,陽光伏特家電力股份有限公司綠點能享股份有限公司(港都15號),群樺科技股份有限公司,太陽能,轉供,7,詳情
2024,陽光伏特家電力股份有限公司綠點能享股份有限公司(港都15號),良冠生化科技有限公司,太陽能,轉供,3,詳情
2024,陽光伏特家電力股份有限公司綠點能享股份有限公司(阿里13號),元裕實業有限公司,太陽能,轉供,19,詳情
2024,陽光伏特家電力股份有限公司綠點能享股份有限公司(阿里13號),友信行股份有限公司,太陽能,轉供,18,詳情
2024,陽光伏特家電力股份有限公司綠點能享股份有限公司(阿里13號),台灣大哥大股份有限公司,太陽能,轉供,251,詳情
2024,陽光伏特家電力股份有限公司綠點能享股份有限公司(阿里13號),慧景科技股份有限公司,太陽能,轉供,6,詳情
2024,陽光伏特家電力股份有限公司綠點能享股份有限公司(阿里13號),臺灣期貨交易所股份有限公司,太陽能,轉供,10,詳情
2024,陽光伏特家電力股份有限公司綠點能享股份有限公司(阿里13號),英屬開曼群島商睿能新動力股份有限公司台灣分公司,太陽能,轉供,123,詳情
2024,陽光伏特家電力股份有限公司綠點能享股份有限公司(阿里13號),頂宏生物科技股份有限公司,太陽能,轉供,1,詳情
2024,陽光伏特家電力股份有限公司綠點能享股份有限公司(阿里13號),高柏科技股份有限公司,太陽能,轉供,11,詳情
2024,陽光伏特家電力股份有限公司恆陸能源股份有限公司(恆陸第一期太陽光電發電廠),信義房屋股份有限公司,太陽能,轉供,9,詳情
2024,陽光伏特家電力股份有限公司金良科技股份有限公司(新光桃園1、2、3廠),信義房屋股份有限公司,太陽能,轉供,91,詳情
2024,陽光伏特家電力股份有限公司金良科技股份有限公司(新光桃園1、2、3廠),元太科技工業股份有限公司,太陽能,轉供,39,詳情
2024,陽光伏特家電力股份有限公司金良科技股份有限公司(新光桃園1、2、3廠),利奇機械工業股份有限公司,太陽能,轉供,176,詳情
2024,陽光伏特家電力股份有限公司金良科技股份有限公司(新光桃園1、2、3廠),友達光電股份有限公司,太陽能,轉供,53,詳情
2024,陽光伏特家電力股份有限公司金良科技股份有限公司(新光桃園1、2、3廠),新光合成纖維股份有限公司,太陽能,轉供,260,詳情
2024,陽光伏特家電力股份有限公司金良科技股份有限公司(新光桃園1、2、3廠),財團法人中國生產力中心,太陽能,轉供,3,詳情
2024,陽光伏特家電力股份有限公司金良科技股份有限公司(新光桃園1、2、3廠),賽諾菲股份有限公司,太陽能,轉供,8,詳情
2024,陽光伏特家電力股份有限公司金良科技股份有限公司(新光桃園1、2、3廠),順捷股份有限公司,太陽能,轉供,14,詳情
2024,陽光伏特家電力股份有限公司金良科技股份有限公司(新光桃園1、2、3廠),高雄塑酯化學工業股份有限公司,太陽能,轉供,67,詳情
2024,陽光伏特家電力股份有限公司金良科技股份有限公司(新光桃園1、2、3廠),鷗美有限公司,太陽能,轉供,31,詳情
2024,陽光伏特家電力股份有限公司金良科技股份有限公司(新光台南1、2、8廠),信義房屋股份有限公司,太陽能,轉供,182,詳情
2024,陽光伏特家電力股份有限公司金良科技股份有限公司(新光台南1、2、8廠),台灣屈臣氏個人用品商店股份有限公司,太陽能,轉供,80,詳情
2024,陽光伏特家電力股份有限公司金良科技股份有限公司(新光台南1、2、8廠),昇佳電子股份有限公司,太陽能,轉供,36,詳情
2024,陽光伏特家電力股份有限公司金良科技股份有限公司(新光台南1、2、8廠),歐萊德國際股份有限公司,太陽能,轉供,142,詳情
2024,陽光伏特家電力股份有限公司金良科技股份有限公司(新光台南1、2、8廠),第一金證券投資信託股份有限公司,太陽能,轉供,30,詳情
2024,陽光伏特家電力股份有限公司金良科技股份有限公司(新光台南3、4、5、6廠),信義房屋股份有限公司,太陽能,轉供,308,詳情
2024,陽光伏特家電力股份有限公司金良科技股份有限公司(新光台南3、4、5、6廠),攸泰科技股份有限公司,太陽能,轉供,55,詳情
2024,陽光伏特家電力股份有限公司金良科技股份有限公司(新光台南3、4、5、6廠),新光合成纖維股份有限公司,太陽能,轉供,440,詳情
2024,陽光伏特家電力股份有限公司金良科技股份有限公司(新光台南3、4、5、6廠),普萊德科技股份有限公司,太陽能,轉供,31,詳情
2024,陽光伏特家電力股份有限公司金良科技股份有限公司(新光台南3、4、5、6廠),泉福印染股份有限公司,太陽能,轉供,105,詳情
2024,陽光伏特家電力股份有限公司金良科技股份有限公司(新光台南3、4、5、6廠),祥群興業有限公司,太陽能,轉供,17,詳情
2024,陽光伏特家電力股份有限公司金良科技股份有限公司(新光台南3、4、5、6廠),第一商業銀行股份有限公司,太陽能,轉供,462,詳情
2024,陽光伏特家電力股份有限公司金良科技股份有限公司(新光台南3、4、5、6廠),荷蘭商瑞力登國際有限公司台灣分公司,太陽能,轉供,36,詳情
2024,陽光伏特家電力股份有限公司金良科技股份有限公司(新光台南3、4、5、6廠),華碩電腦股份有限公司,太陽能,轉供,196,詳情
2024,陽光伏特家電力股份有限公司金良科技股份有限公司(新光台南3、4、5、6廠),雲豹能源科技股份有限公司,太陽能,轉供,27,詳情
2024,陽光伏特家電力股份有限公司金良科技股份有限公司(新光台南7廠),信義房屋股份有限公司,太陽能,轉供,159,詳情
2024,陽光伏特家電力股份有限公司金良科技股份有限公司(新光台南7廠),台灣屈臣氏個人用品商店股份有限公司,太陽能,轉供,42,詳情
2024,陽光伏特家電力股份有限公司金良科技股份有限公司(新光台南7廠),昇佳電子股份有限公司,太陽能,轉供,31,詳情
2024,陽光伏特家電力股份有限公司金良科技股份有限公司(新光台南7廠),歐萊德國際股份有限公司,太陽能,轉供,120,詳情
2024,陽光伏特家電力股份有限公司金良科技股份有限公司(新光台南7廠),第一金證券投資信託股份有限公司,太陽能,轉供,26,詳情
2024,陽光伏特家電力股份有限公司光鼎能源科技有限公司(光鼎綠電1號),信義房屋股份有限公司,太陽能,轉供,10,詳情
2024,陽光伏特家電力股份有限公司光鼎能源科技有限公司(光鼎綠電1號),昇佳電子股份有限公司,太陽能,轉供,7,詳情
2024,陽光伏特家電力股份有限公司光鼎能源科技有限公司(光鼎綠電1號),歐萊德國際股份有限公司,太陽能,轉供,31,詳情
2024,陽光伏特家電力股份有限公司光鼎能源科技有限公司(光鼎綠電1號),第一金證券投資信託股份有限公司,太陽能,轉供,6,詳情
